7528.92	0.0126791	11.4981	0.0230555	0.211866	0.124788	2.34844	0.0234392	0	0	0	0	0	0.00229647	0.000399695	0.000375335	0	0	0	7.34671e-06	7.06456e-07	9.94974e-07	0	0	0	1.2969e-08	8.00894e-10	1.50378e-09	0	0	0	
7722.66	0.0129883	11.4945	0.0230565	0.211809	0.127782	2.34786	0.023996	0	0	0	0	0	0.00235177	0.000418878	0.000393255	0	0	0	7.70016e-06	7.5829e-07	1.06773e-06	0	0	0	1.39226e-08	8.80904e-10	1.65363e-09	0	0	0	
7925.17	0.0133105	11.4908	0.0230576	0.21175	0.130902	2.34726	0.0245756	0	0	0	0	0	0.00240938	0.000439324	0.000412347	0	0	0	8.07692e-06	8.1489e-07	1.14714e-06	0	0	0	1.4964e-08	9.70465e-10	1.82131e-09	0	0	0	
8124.81	0.0136272	11.4871	0.0230586	0.211692	0.133967	2.34668	0.0251447	0	0	0	0	0	0.00246597	0.000459869	0.000431525	0	0	0	8.45555e-06	8.73143e-07	1.22885e-06	0	0	0	1.60359e-08	1.06492e-09	1.99811e-09	0	0	0	
8326.46	0.0139463	11.4834	0.0230597	0.211634	0.137051	2.34608	0.0257173	0	0	0	0	0	0.00252294	0.000481008	0.00045125	0	0	0	8.84516e-06	9.34489e-07	1.31487e-06	0	0	0	1.71649e-08	1.1668e-09	2.18873e-09	0	0	0	
8520.63	0.0142527	11.4799	0.0230607	0.211578	0.140011	2.34552	0.0262664	0	0	0	0	0	0.00257761	0.000501724	0.000470573	0	0	0	9.22701e-06	9.95967e-07	1.40104e-06	0	0	0	1.82964e-08	1.27125e-09	2.38411e-09	0	0	0	
8724.59	0.0145736	11.4761	0.0230617	0.211519	0.143109	2.34492	0.0268408	0	0	0	0	0	0.00263484	0.000523861	0.000491214	0	0	0	9.6351e-06	1.06312e-06	1.49513e-06	0	0	0	1.95325e-08	1.38792e-09	2.60229e-09	0	0	0	
8921.21	0.0148821	11.4726	0.0230628	0.211463	0.146085	2.34435	0.0273924	0	0	0	0	0	0.00268982	0.000545561	0.00051144	0	0	0	1.00352e-05	1.13037e-06	1.58934e-06	0	0	0	2.07707e-08	1.50739e-09	2.82562e-09	0	0	0	
9123.03	0.0151979	11.4689	0.0230638	0.211405	0.149129	2.34376	0.0279563	0	0	0	0	0	0.00274606	0.0005682	0.000532532	0	0	0	1.04526e-05	1.20201e-06	1.68966e-06	0	0	0	2.20897e-08	1.63739e-09	3.0686e-09	0	0	0	
9316.58	0.0154999	11.4654	0.0230648	0.21135	0.152039	2.3432	0.028495	0	0	0	0	0	0.00279982	0.00059025	0.000553068	0	0	0	1.08592e-05	1.27322e-06	1.78934e-06	0	0	0	2.34009e-08	1.76933e-09	3.31507e-09	0	0	0	
